Bus ID,Route Title,Route Link,Travel Name,Coach,Start Time,Start Bus Stand,Duration,End Time,End Bus Stand,Date,Rating,Rate,Persons,Seats Left,Window
22941363,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Go Tour Travels and Holidays,A/C Sleeper (2+1),00:10,Gannavaram Airport,06h 50m,,,,3.9,1251.0,0,28,10 Single
12634113,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,SVR Tours and Travels,A/C Volvo B11R Multi-Axle Sleeper (2+1),02:00,Benz Circle,05h 15m,,,,1.6,800.0,7,34,0
12646825,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Svkdt travels,A/C Sleeper (2+1),02:10,Rtc bus stand,05h 00m,,,,2.0,1390.0,11,30,10 Single
19864563,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),05:00,NTR Circle,05h 30m,,,,1.8,700.0,7,33,8 Single
22179476,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sai RK Travels,Non A/C Seater / Sleeper (2+1),23:30,Ramavarapadu Ring Road,06h 22m,05:52,"18-Dec
Kukatpally",,1.7,540.0,5,29,8 Single
25720901,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,VAHINI Travels,Non A/C Seater / Sleeper (2+1),23:50,Auto Nagar,06h 37m,06:27,"18-Dec
Kukatpally",,2.8,560.0,5,29,8 Single
19779647,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Jagan Travels,Non A/C Seater / Sleeper (2+1),04:30,Old RTC Bus Stand,05h 45m,,,,1.4,1440.0,8,36,10 Single
10884859,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri Atluri Travels,Non A/C Seater / Sleeper (2+1),23:45,Old RTC Bus Stand,06h 05m,05:50,"18-Dec
Kukatpally",,2.6,610.0,4,31,8 Single
15021452,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Nani Svkdt Travels,A/C Sleeper (2+1),23:20,NTR Circle,06h 06m,05:26,"18-Dec
Kukatpally",,3.7,1169.0,41,29,9 Single
14239162,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,LVR Travels,Non A/C Seater / Sleeper (2+1),23:30,Auto Nagar,07h 40m,07:10,"18-Dec
Beeramguda",,2.7,504.0,5,33,8 Single
24554830,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri Atluri Travels,NON AC Seater / Sleeper 2+1,23:48,Benz Circle,06h 17m,06:05,"18-Dec
Kukatpally",,2.8,610.0,5,34,10 Single
29068245,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,LVP Travels,A/C Seater / Sleeper (2+1),23:55,Ramavarapadu Ring Road,06h 05m,06:00,"18-Dec
Kukatpally",,2.4,522.0,4,31,7 Single
34265800,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,BSR Tours And Travels,A/C Seater / Sleeper (2+1),01:30,Ramavarapadu Ring Road,05h 55m,,,,4.8,780.0,0,32,6 Single
29432324,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,IntrCity SmartBus,AC Sleeper (2+1),01:05,Benz Circle,06h 10m,,,,4.6,1099.0,0,36,12 Single
32311093,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri Shivanjaneya Travels,A/C Seater / Sleeper (2+1),00:45,Vijayawada Airport,05h 56m,,,,4.6,637.0,0,37,10 Single
31521681,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Shyamoli Paribahan Pvt Ltd,Volvo 9600 A/C Seater/Sleeper (2+1),02:00,Rtc bus stand,06h 10m,,,,4.4,1709.0,0,45,10 Single
28089257,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,BSR Tours And Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),02:15,Old RTC Bus Stand,05h 10m,,,,4.4,1470.0,0,29,9 Single
30518565,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Shyamoli Paribahan Pvt Ltd,A/C Seater/Sleeper (2+1),05:15,Rtc bus stand,06h 15m,,,,4.4,1480.0,0,35,10 Single
29381196,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,BSR Tours And Travels,VE A/C Sleeper (2+1),01:00,Ramavarapadu Ring Road,06h 00m,,,,4.4,1080.0,0,22,8 Single
29240623,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,GMC Travels,A/C Seater / Sleeper (2+1),01:00,Rtc bus stand,05h 30m,,,,4.3,990.0,0,40,10 Single
29729542,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Neelachal Travels,A/C Seater / Sleeper (2+1),01:00,Ramavarapadu Ring Road,05h 55m,,,,4.3,1100.0,0,41,9 Single
32350008,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,GMC Travels,A/C Seater / Sleeper (2+1),02:00,Ramavarapadu Ring Road,05h 45m,,,,4.3,990.0,0,39,10 Single
27080936,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri Sai Anjana Tours and Travels,Non A/C Seater / Sleeper (2+1),23:59,Rtc bus stand,06h 43m,06:42,"18-Dec
Kukatpally",,4.2,780.0,0,32,0
30779088,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sree Gowtham Travels,A/C Sleeper (2+1),23:02,Tadigadapa(Krishna District),05h 19m,04:21,"18-Dec
Kukatpally",,4.2,900.0,0,23,7 Single
33982152,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Shree Manikanta Travels,A/C Seater / Sleeper (2+1),03:30,Benz Circle,05h 55m,,,,4.1,1219.0,0,28,9 Single
13141259,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,SAMANVI CITICONNECT,A/C Sleeper (2+1),00:30,Rtc bus stand,06h 15m,,,,4.0,899.0,0,26,7 Single
32325449,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri Atluri Travels,Non A/C Seater / Sleeper (2+1),22:45,Rajeev Park,06h 05m,04:50,"18-Dec
Kukatpally",,4.0,610.0,0,28,8 Single
13141176,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,SAMANVI CITICONNECT,A/C Sleeper (2+1),00:45,Police Control Room,06h 10m,,,,4.0,899.0,0,35,11 Single
12184712,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,DMR Travels,Non A/C Seater / Sleeper (2+1),23:40,Benz Circle,07h 10m,06:50,"18-Dec
Kukatpally",,3.9,670.0,0,28,8 Single
30090582,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,SREE KARA TRAVELS,Non A/C Seater / Sleeper (2+1),23:59,Benz Circle,06h 21m,06:20,"18-Dec
Kukatpally",,3.9,648.0,0,37,11 Single
22656359,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Mahi Trans Solutions,A/C Sleeper (2+1),23:59,Rtc bus stand,06h 41m,06:40,"18-Dec
Kukatpally",,4.0,1079.0,15,30,10 Single
29901535,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Padma Travels,Non A/C Seater / Sleeper (2+1),23:30,Police Control Room,07h 05m,06:35,"18-Dec
Kukatpally",,3.9,499.0,0,29,7 Single
29124540,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,DMR Travels,A/C Sleeper (2+1),23:59,Police Control Room,06h 51m,06:50,"18-Dec
Kukatpally",,3.9,849.0,0,30,10 Single
18264107,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,DMR Travels,Non A/C Seater / Sleeper (2+1),23:59,Benz Circle,06h 06m,06:05,"18-Dec
Kukatpally",,3.9,670.0,0,29,7 Single
12443341,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),,,05h 20m,06:00,"18-Dec
Kukatpally",,3.9,2330.0,0,19,3 Single
18250175,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),,,06h 38m,06:50,"18-Dec
Kukatpally",,3.9,900.0,0,31,4 Single
23606793,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),23:59,KEASARAPALLI,06h 28m,06:27,"18-Dec
Kukatpally",,3.9,1650.0,0,33,4 Single
32928452,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Ajay Bus,A/C Seater / Sleeper (2+1),00:30,Ramavarapadu Ring Road,07h 20m,,,,3.8,4000.0,0,28,8 Single
23282849,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Ajay Bus,Non A/C Seater / Sleeper (2+1),00:45,Governorpeta,06h 35m,,,,3.8,3000.0,0,29,7 Single
24465312,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Ajay Bus,Non A/C Seater / Sleeper (2+1),00:00,Governorpeta,06h 55m,,,,3.8,3000.0,0,27,6 Single
25564313,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vikram Travels,A/C Sleeper (2+1),00:45,Ramavarapadu Ring Road,06h 20m,,,,3.7,1098.0,0,24,8 Single
14356217,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vikram Travels,A/C Sleeper (2+1),00:50,Bus Stand,05h 45m,,,,3.7,999.0,0,28,8 Single
26187442,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Siri Tours and Travels,A/C Seater / Sleeper (2+1),,,06h 15m,06:17,"18-Dec
Kukatpally",,3.6,780.0,0,28,8 Single
24200279,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Siri Tours and Travels,Non A/C Seater / Sleeper (2+1),00:25,KESARAPALLI,05h 46m,,,,3.6,780.0,0,30,10 Single
33776862,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Mahadevv travels,NON A/C Sleeper (2+1),23:35,Rtc bus stand,07h 05m,06:40,"18-Dec
Kukatpally",,3.6,999.0,0,28,8 Single
24200280,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Siri Tours and Travels,A/C Seater / Sleeper (2+1),01:00,KESARAPALLI,05h 29m,,,,3.6,890.0,0,31,8 Single
24200281,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Siri Tours and Travels,Non A/C Seater / Sleeper (2+1),23:55,Ramavarapadu Ring Road,06h 49m,06:44,"18-Dec
Kukatpally",,3.6,610.0,0,34,12 Single
24200276,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Siri Tours and Travels,Non A/C Seater / Sleeper (2+1),01:00,Benz Circle,05h 13m,,,,3.6,889.0,0,33,9 Single
22712427,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,SVM Tours And Travels,Non A/C Seater / Sleeper (2+1),23:59,Benz Circle,06h 41m,06:40,"18-Dec
Kukatpally",,3.5,888.0,0,23,8 Single
18163955,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sai Godavari Travels,Non A/C Seater / Sleeper (2+1),,,05h 00m,06:15,"18-Dec
Kukatpally",,3.5,789.0,0,31,4 Single
26099605,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),23:15,NTR Circle,06h 30m,05:45,"18-Dec
Lakdikapul",,3.0,800.0,59,30,10 Single
18904369,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Navin Citi Connect,Non A/C Seater / Sleeper (2+1),02:30,Benz Circle,05h 30m,,,,3.4,700.0,0,30,5 Single
16633313,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sitara Travels,NON A/C Push Back (2+2),23:00,Ramavarapadu Ring Road,06h 20m,05:20,"18-Dec
Kukatpally",,3.4,1200.0,0,30,14 Window
22292285,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,AVR Travels,A/C Seater / Sleeper (2+1),23:00,Benz Circle,06h 45m,05:45,"18-Dec
Kukatpally",,2.9,997.0,83,26,6 Single
28280525,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sudha Sri Tours and Travels,A/C Sleeper (2+1),23:10,Bandar Road,06h 50m,06:00,"18-Dec
Miyapur",,3.0,590.0,47,30,10 Single
32620200,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,VARAHI TRAVELS,Non A/C Seater / Sleeper (2+1),23:29,Police Control Room,06h 56m,06:25,"18-Dec
Kukatpally",,3.3,999.0,0,28,8 Single
34399232,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,CVR Express,Non A/C Seater / Sleeper (2+1),23:59,Ramavarapadu Ring Road,05h 31m,05:30,"18-Dec
Panjagutta",,3.3,4000.0,0,31,8 Single
30777170,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri Keerthana Sai Travels,Non A/C Seater / Sleeper (2+1),01:30,Old RTC Bus Stand,05h 50m,,,,3.3,670.0,0,33,7 Single
30617488,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,SANDHYA TRAVELS,Bharat Benz A/C Sleeper (2+1),00:50,Vijayawada Bus Stand,06h 27m,,,,3.3,2900.0,0,36,12 Single
16505592,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,S S N L Travels,A/C Seater / Sleeper (2+1),22:45,Police Control Room,06h 07m,04:52,"18-Dec
Kukatpally",,2.9,500.0,61,27,0
34596599,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,DSM TRAVELS,Non A/C Seater / Sleeper (2+1),23:50,Vijayawada,06h 15m,06:05,"18-Dec
Kukatpally",,3.2,560.0,0,32,16 Single
32768980,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,DSM TRAVELS,A/C Seater / Sleeper (2+1),23:59,Vijayawada,06h 36m,06:35,"18-Dec
Kukatpally",,3.2,560.0,0,34,10 Single
34086929,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Kakathiya Travels,NON A/C Sleeper (2+1),00:00,Gudavalli,07h 16m,,,,3.2,999.0,0,20,10 Single
14439511,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri Krishna Travels,Volvo Multi-Axle A/C Sleeper (2+1),00:45,Old RTC Bus Stand,05h 50m,,,,3.2,900.0,0,21,6 Single
28686936,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vinay's Tours and Travels,A/C Sleeper (2+1),22:30,Nidamanuru,07h 00m,05:30,"18-Dec
Kukatpally",,3.0,807.0,24,30,10 Single
31554800,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Rainbow Tours And Travels,Non A/C Seater / Sleeper (2+1),01:15,Benz Circle,05h 45m,,,,3.1,780.0,0,40,9 Single
29064391,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Rainbow Tours And Travels,A/C Seater/Sleeper (2+1),23:58,Rtc bus stand,06h 34m,06:32,"18-Dec
Kukatpally",,3.1,1111.0,0,30,12 Single
15692292,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Morning Star Travels,A/C Sleeper (2+1),22:30,Tadepalli,07h 30m,06:00,"18-Dec
Kukatpally",,2.2,690.0,78,29,10 Single
31808487,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Mahi Trans Solutions,A/C Sleeper (2+1),23:59,VIJAYAWADA BUS STAND,06h 01m,06:00,"18-Dec
Lakdikapool",,3.7,2499.0,10,30,10 Single
31886974,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,J GAGANA TRAVELS,Non A/C Seater / Sleeper (2+1),,,05h 00m,05:15,"18-Dec
Kukatpally",,3.0,633.0,0,30,8 Single
18848407,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Morning Star Travels,A/C Sleeper (2+1),23:50,Ramavarapadu Ring Road,06h 25m,06:15,"18-Dec
Kukatpally",,2.8,1090.0,32,30,10 Single
23789844,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sai Dasari Travels,Non A/C Seater / Sleeper (2+1),22:59,NTR Circle,07h 11m,06:10,"18-Dec
Kukatpally",,3.2,990.0,13,17,4 Single
28614378,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sai Sri Durga Travels,Non A/C Seater / Sleeper (2+1),23:05,Varadhi,07h 32m,06:37,"18-Dec
Kukatpally",,2.4,3000.0,50,40,10 Single
29080367,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vinay's Tours and Travels,A/C Sleeper (2+1),23:20,Bhavanipuram,06h 00m,05:20,"18-Dec
Kukatpally",,4.1,807.0,5,30,10 Single
32828975,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,SRI MARUTHI TRAVELS,A/C Sleeper (2+1),01:00,Rtc bus stand,06h 20m,,,,2.9,3999.0,0,28,10 Single
30646252,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vasireddy Travels,Volvo Multi Axle B9R A/C Sleeper (2+1),,,06h 25m,06:40,"18-Dec
Kukatpally",,1.7,549.0,13,31,0
30223411,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Orange Tours And Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),05:00,NTR Circle,06h 25m,,,,2.2,1300.0,14,39,12 Single
32563653,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Eswar Travels,Non A/C Seater / Sleeper (2+1),23:20,NTR Circle,06h 27m,05:47,"18-Dec
Kukatpally",,2.7,650.0,9,30,9 Single
29444048,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vinay's Tours and Travels,A/C Sleeper (2+1),22:45,Benz Circle,06h 55m,05:40,"18-Dec
Kukatpally",,2.4,1520.0,4,30,10 Single
33458245,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Morning Star Travels,A/C Sleeper (2+1),23:55,Poranki,06h 40m,06:35,"18-Dec
Kukatpally",,2.8,990.0,0,30,10 Single
23324354,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Mayuri Travels,Non A/C Seater / Sleeper (2+1),23:59,Police Control Room,06h 51m,06:50,"18-Dec
Kukatpally",,2.8,500.0,0,32,4 Single
31163177,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Morning Star Travels,A/C Sleeper (2+1),,,05h 30m,06:20,"18-Dec
Kukatpally",,2.8,1090.0,0,30,10 Single
30823318,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Meghana Travels,A/C Seater / Sleeper (2+1),,,05h 25m,05:40,"18-Dec
Kukatpally",,2.1,817.0,4,39,5 Single
24022930,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,KKaveri Travels,Non A/C Seater / Sleeper (2+1),02:00,Benz Circle,05h 20m,,,,2.8,1200.0,0,28,8 Single
32669928,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Mayuri Travels,Non A/C Seater / Sleeper (2+1),01:30,Police Control Room,05h 32m,,,,2.8,999.0,0,31,8 Single
20792986,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Mayuri Travels,A/C Sleeper (2+1),04:00,Ramavarapadu Ring Road,05h 53m,,,,2.8,1450.0,0,23,7 Single
28947971,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Mahi Trans Solutions,Non A/C Seater / Sleeper (2+1),23:59,Ramavarapadu Ring Road,06h 41m,06:40,"18-Dec
Kukatpally",,2.1,603.0,6,36,8 Single
30205632,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,VAHINI Travels,Non A/C Seater / Sleeper (2+1),23:55,Rtc bus stand,06h 32m,06:27,"18-Dec
Kukatpally",,2.8,560.0,0,30,8 Single
29632491,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Mayuri Travels,A/C Seater / Sleeper (2+1),02:15,Police Control Room,06h 02m,,,,2.8,900.0,0,42,10 Single
32351935,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,KPS Buses,A/C Sleeper (2+1),23:55,Benz Circle,06h 05m,06:00,"18-Dec
Ameerpet",,2.2,2700.0,4,36,12 Single
31659393,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Mayuri Travels,Non A/C Seater / Sleeper (2+1),01:10,Benz Circle,05h 22m,,,,2.8,999.0,0,33,4 Single
32093096,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sai Virat Travels,Volvo Multi-Axle A/C Sleeper (2+1),23:55,Benz Circle,06h 12m,06:07,"18-Dec
Kukatpally",,2.5,1102.0,5,27,9 Single
34013095,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Morning Star Travels,A/C Sleeper (2+1),02:20,Ramavarapadu Ring Road,04h 55m,,,,2.8,1390.0,0,30,10 Single
20670589,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,LVR Travels,Non A/C Seater / Sleeper (2+1),23:55,Ramavarapadu Ring Road,06h 40m,06:35,"18-Dec
Kukatpally",,2.7,801.0,0,29,8 Single
33553963,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,LVP Travels,Non A/C Seater / Sleeper (2+1),23:55,Ramavarapadu Ring Road,06h 05m,06:00,"18-Dec
Kukatpally",,4.4,522.0,0,29,7 Single
30744137,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,KVR Tours and Travels,A/C Sleeper (2+1),01:20,Ramavarapadu Ring Road,06h 05m,,,,2.7,1520.0,0,30,12 Single
33581343,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,KVR Tours and Travels,Scania Multi-Axle AC Seater (2+2),23:45,Police Control Room,07h 03m,06:48,"18-Dec
Kukatpally",,2.7,2850.0,0,38,1 Single
31946797,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Shyamoli Paribahan Pvt Ltd,A/C Seater/Sleeper (2+1),01:00,Rtc bus stand,06h 00m,,,,4.4,947.0,0,35,10 Single
23009257,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,LVP Travels,Non A/C Seater / Sleeper (2+1),23:20,NTR Circle,06h 10m,05:30,"18-Dec
Kukatpally",,4.4,585.0,0,27,6 Single
22994146,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,LVP Travels,Non A/C Seater / Sleeper (2+1),23:52,Ramavarapadu Ring Road,06h 08m,06:00,"18-Dec
Kukatpally",,4.4,522.0,0,18,4 Single
10334738,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Ramana Tours And Travels,NON AC Seater / Sleeper 2+1,23:40,Ramavarapadu Ring Road,07h 30m,07:10,"18-Dec
Kukatpally",,2.6,949.0,0,28,8 Single
28568917,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Ramana Tours And Travels,A/C Sleeper (2+1),01:05,Ramavarapadu Ring Road,06h 42m,,,,2.6,943.0,0,22,10 Single
18668271,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Ramana Tours And Travels,NON AC Seater / Sleeper 2+1,23:55,Rtc bus stand,07h 22m,07:17,"18-Dec
Kukatpally",,2.6,637.0,0,34,10 Single
34492296,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,NueGo,A/C Sleeper (2+1),23:50,Rtc bus stand,06h 08m,05:58,"18-Dec
Kukatpally",,4.2,676.0,0,31,0
26601555,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sai Virat Travels,Volvo Multi-Axle A/C Sleeper (2+1),00:30,Old RTC Bus Stand,06h 32m,,,,2.5,1050.0,0,23,9 Single
34493897,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,NueGo,A/C Sleeper (2+1),00:50,Rtc bus stand,06h 08m,,,,4.2,569.0,0,30,0
32782367,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Apple Travels,Non A/C Seater / Sleeper (2+1),23:40,Police Control Room,07h 15m,06:55,"18-Dec
Kukatpally",,2.5,570.0,0,31,14 Window
